,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123
1,0.881238942,0.881238942,0.881238942,2.062388792,2.062388792,2.062388792,2.062388792,2.062388792,2.062388792,2.062388792,2.062388792,2.062388792,2.062388792,2.062388792,2.062388792,2.062388792,2.062388792,2.062388792,2.062388792,2.062388792,2.062388792,2.062388792,2.062388792,2.062388792,2.062388792,2.062388792,2.062388792,2.062388792,2.062388792,2.062388792,2.062388792,2.062388792,2.062388792,2.062388792,2.062388792,2.062388792,2.062388792,2.062388792,2.062388792,2.062388792,2.062388792,2.062388792,2.062388792,2.062388792,2.070172369,2.070172369,2.070172369,2.070172369,2.070172369,2.070172369,2.070172369,2.070172369,2.070172369,2.070172369,2.070172369,2.070172369,2.070172369,2.070172369,2.070172369,2.070172369,2.070172369,2.070172369,2.070172369,2.070172369,2.070172369,2.070172369,2.070172369,2.070172369,2.070172369,2.070172369,2.070172369,2.070172369,2.070172369,2.070172369,2.070172369,2.070172369,2.070172369,2.070172369,2.070172369,2.070172369,2.070172369,2.070172369,2.070172369,2.16155447,2.16155447,2.16155447,2.16155447,2.16155447,2.16155447,2.16155447,2.16155447,2.16155447,2.16155447,2.16155447,2.16155447,2.16155447,2.16155447,2.16155447,2.16155447,2.16155447,2.16155447,2.16155447,2.16155447,2.16155447,2.16155447,2.16155447,2.16155447,2.16155447,2.16155447,2.16155447,2.16155447,2.16155447,2.16155447,2.16155447,2.16155447,2.16155447,2.16155447,2.16155447,2.16155447,2.16155447,2.16155447,2.16155447,2.16155447,2.16155447
2,-11.63227621,-9.86522441,-3.016617817,-3.016617817,-3.016617817,-3.016617817,-3.016617817,-3.016617817,-3.016617817,-3.016617817,-3.016617817,-3.016617817,-1.425759876,-1.425759876,-1.425759876,-1.425759876,-1.425759876,-1.425759876,-1.425759876,-1.425759876,-1.425759876,-1.425759876,-1.425759876,-1.425759876,-1.425759876,-1.425759876,-1.425759876,-1.425759876,-1.425759876,0.288476523,0.288476523,0.288476523,0.288476523,0.288476523,0.531143054,0.703623448,0.703623448,0.703623448,0.858449317,1.060032636,1.060032636,1.060032636,1.060032636,1.060032636,1.060032636,1.060032636,1.060032636,1.060032636,1.060032636,1.060032636,1.060032636,1.060032636,1.060032636,1.060032636,1.060032636,1.270501806,1.270501806,1.270501806,1.270501806,1.270501806,1.270501806,1.270501806,1.270501806,1.270501806,1.270501806,1.270501806,1.270501806,1.270501806,1.270501806,1.270501806,1.270501806,1.270501806,1.270501806,1.270501806,1.270501806,1.270501806,1.270501806,1.270501806,1.270501806,1.270501806,1.270501806,1.270501806,1.270501806,1.270501806,1.270501806,1.270501806,1.270501806,1.270501806,1.270501806,1.270501806,1.270501806,1.270501806,1.270501806,1.270501806,1.270501806,1.270501806,1.270501806,1.270501806,1.270501806,1.270501806,1.270501806,1.270501806,1.270501806,1.270501806,1.270501806,1.270501806,1.270501806,1.270501806,1.270501806,1.270501806,1.270501806,1.270501806,1.270501806,1.270501806,1.270501806,1.270501806,1.270501806,1.270501806,1.270501806,1.270501806,1.270501806,1.270501806,1.270501806,1.270501806
3,-3.072623281,-3.072623281,-3.072623281,-3.072623281,-2.956646294,-2.956646294,-1.008171194,-1.008171194,-1.008171194,-1.008171194,-1.008171194,-1.008171194,-1.008171194,-1.008171194,0.408651767,0.408651767,0.408651767,0.408651767,0.50075935,0.50075935,0.50075935,0.983856778,0.983856778,1.548157474,1.548157474,1.548157474,1.679852287,1.679852287,1.679852287,1.679852287,1.679852287,1.679852287,1.679852287,1.679852287,1.679852287,1.679852287,1.679852287,1.679852287,1.679852287,1.679852287,1.679852287,1.679949609,1.679949609,1.679949609,1.679949609,1.679949609,1.679949609,1.679949609,1.679949609,1.679949609,1.679949609,1.679949609,1.679949609,1.679949609,1.719015572,1.719015572,1.719015572,1.719015572,1.719015572,1.719015572,1.719015572,1.719015572,1.719015572,1.719015572,1.719015572,1.719015572,1.719015572,1.719015572,1.719015572,1.719015572,1.719015572,1.719015572,1.719015572,1.719015572,1.719015572,1.719015572,1.719015572,1.719015572,1.719015572,1.719015572,1.719015572,1.719015572,1.719015572,1.719015572,1.719015572,1.719015572,1.719015572,1.719015572,1.719015572,1.719015572,1.719015572,1.719015572,1.719015572,1.719015572,1.719015572,1.719015572,1.719015572,1.719015572,1.752316977,1.752316977,1.752316977,1.752316977,1.752316977,1.752316977,1.752316977,1.752316977,1.752316977,1.752316977,1.752316977,1.752316977,1.752316977,1.752316977,1.752316977,1.752316977,1.752316977,1.752316977,1.752316977,1.752316977,1.752316977,1.752316977,1.752316977,1.752316977,1.752316977,1.752316977
4,-8.576597945,-6.238405916,-6.238405916,-0.817445238,-0.465960225,-0.465960225,-0.465960225,-0.465960225,-0.263505523,-0.263505523,-0.263505523,-0.263505523,-0.263505523,0.887930632,0.887930632,0.887930632,0.887930632,0.887930632,0.887930632,0.887930632,0.887930632,0.887930632,0.887930632,1.127496503,1.127496503,1.127496503,1.127496503,1.127496503,1.127496503,1.127496503,1.127496503,1.127496503,1.127496503,1.127496503,1.127496503,1.127496503,1.127496503,1.127496503,1.127496503,1.127496503,1.127496503,1.246064802,1.246064802,1.246064802,1.246064802,1.246064802,1.246064802,1.246064802,1.246064802,1.246064802,1.246064802,1.246064802,1.246064802,1.246064802,1.246064802,1.246064802,1.246064802,1.271308618,1.271308618,1.271308618,1.271308618,1.271308618,1.271308618,1.271308618,1.271308618,1.362217131,1.362217131,1.528635176,1.528635176,1.528635176,1.528635176,1.528635176,1.528635176,1.528635176,1.528635176,1.528635176,1.528635176,1.528635176,1.528635176,1.528635176,1.528635176,1.528635176,1.528635176,1.528635176,1.528635176,1.528635176,1.528635176,1.528635176,1.528635176,1.528635176,1.528635176,1.528635176,1.528635176,1.528635176,1.528635176,1.528635176,1.528635176,1.528635176,1.528635176,1.528635176,1.528635176,1.528635176,1.528635176,1.528635176,1.528635176,1.528635176,1.528635176,1.528635176,1.528635176,1.528635176,1.528635176,1.528635176,1.528635176,1.528635176,1.528635176,1.528635176,1.528635176,1.528635176,1.528635176,1.528635176,1.528635176,1.528635176,1.528635176,1.528635176
5,0.864408675,0.864408675,0.864408675,0.864408675,0.864408675,0.864408675,0.864408675,0.864408675,0.864408675,0.864408675,0.864408675,0.864408675,0.864408675,0.864408675,0.864408675,0.864408675,0.864408675,0.864408675,0.864408675,0.864408675,0.864408675,0.864408675,0.864408675,0.864408675,0.864408675,0.864408675,0.864408675,0.864408675,0.864408675,1.245980907,1.245980907,1.245980907,1.29558127,1.29558127,1.315854096,1.315854096,1.315854096,1.315854096,1.315854096,1.315854096,1.315854096,1.483315996,1.483315996,1.483315996,1.483315996,1.483315996,1.483315996,1.483315996,1.483315996,1.483315996,1.483315996,1.483315996,1.483315996,1.483315996,1.52092492,1.52092492,1.52092492,1.52092492,1.52092492,1.52092492,1.52092492,1.52092492,1.52092492,1.52092492,1.52092492,1.52092492,1.52092492,1.52092492,1.593754023,1.593754023,1.593754023,1.593754023,1.593754023,1.593754023,1.593754023,1.593754023,1.593754023,1.593754023,1.593754023,1.593754023,1.593754023,1.593754023,1.593754023,1.593754023,1.593754023,1.593754023,1.593754023,1.593754023,1.593754023,1.593754023,1.593754023,1.593754023,1.593754023,1.593754023,1.593754023,1.593754023,1.593754023,1.593754023,1.593754023,1.593754023,1.593754023,1.593754023,1.593754023,1.593754023,1.593754023,1.593754023,1.593754023,1.593754023,1.593754023,1.593754023,1.593754023,1.593754023,1.593754023,1.593754023,1.593754023,1.593754023,1.593754023,1.593754023,1.593754023,1.593754023,1.593754023,1.593754023,1.593754023,1.593754023
6,-3.619615588,-3.454484263,-3.454484263,-3.454484263,-3.454484263,-0.272477676,-0.272477676,-0.272477676,-0.272477676,-0.272477676,0.290265721,0.290265721,0.290265721,0.290265721,0.290265721,0.290265721,0.290265721,0.290265721,0.290265721,0.290265721,0.290265721,0.290265721,0.290265721,0.290265721,0.290265721,0.290265721,0.290265721,0.290265721,0.290265721,0.290265721,0.290265721,0.290265721,0.290265721,0.290265721,0.290265721,0.290265721,0.290265721,0.290265721,0.290265721,0.290265721,0.290265721,0.290265721,0.938657035,0.938657035,0.938657035,0.938657035,0.938657035,0.938657035,0.938657035,0.938657035,0.938657035,0.938657035,0.938657035,1.067457065,1.067457065,1.067457065,1.067457065,1.067457065,1.067457065,1.067457065,1.067457065,1.067457065,1.067457065,1.067457065,1.067457065,1.067457065,1.067457065,1.067457065,1.067457065,1.067457065,1.067457065,1.067457065,1.067457065,1.383540524,1.383540524,1.383540524,1.383540524,1.383540524,1.383540524,1.383540524,1.383540524,1.383540524,1.383540524,1.383540524,1.383540524,1.383540524,1.383540524,1.383540524,1.383540524,1.460423335,1.460423335,1.460423335,1.460423335,1.460423335,1.460423335,1.460423335,1.460423335,1.460423335,1.460423335,1.460423335,1.460423335,1.460423335,1.460423335,1.460423335,1.460423335,1.460423335,1.460423335,1.460423335,1.460423335,1.460423335,1.460423335,1.460423335,1.460423335,1.460423335,1.460423335,1.460423335,1.460423335,1.460423335,1.460423335,1.460423335,1.460423335,1.460423335,1.460423335,1.460423335
7,-2.557864574,0.917283264,0.917283264,1.276338678,1.276338678,1.276338678,1.340730169,1.340730169,1.340730169,1.340730169,1.340730169,1.340730169,1.340730169,1.340730169,1.340730169,1.51573131,1.51573131,1.51573131,1.51573131,1.691993213,1.957337741,1.957337741,1.957337741,1.957337741,1.958997853,1.958997853,1.958997853,1.958997853,1.958997853,1.958997853,1.958997853,1.958997853,1.958997853,1.958997853,1.958997853,1.958997853,1.958997853,1.958997853,1.958997853,1.958997853,1.958997853,1.958997853,1.958997853,1.958997853,1.958997853,2.004555928,2.004555928,2.004555928,2.004555928,2.004555928,2.004555928,2.004555928,2.004555928,2.004555928,2.004555928,2.004555928,2.004555928,2.004555928,2.004555928,2.004555928,2.004555928,2.004555928,2.004555928,2.004555928,2.004555928,2.004555928,2.004555928,2.004555928,2.004555928,2.004555928,2.004555928,2.004555928,2.004555928,2.004555928,2.004555928,2.004555928,2.004555928,2.004555928,2.004555928,2.0239791,2.0239791,2.0239791,2.0239791,2.0239791,2.0239791,2.0239791,2.0239791,2.0239791,2.0239791,2.0239791,2.0239791,2.0239791,2.0239791,2.0239791,2.0239791,2.0239791,2.0239791,2.0239791,2.0239791,2.0239791,2.0239791,2.0239791,2.0239791,2.0239791,2.0239791,2.0239791,2.0239791,2.0239791,2.0239791,2.0239791,2.0239791,2.0239791,2.0239791,2.0239791,2.0239791,2.0239791,2.0239791,2.0239791,2.0239791,2.0239791,2.0239791,2.0239791,2.0239791,2.0239791
8,-3.636339563,-0.287835011,-0.287835011,-0.287835011,-0.287835011,-0.287835011,-0.287835011,-0.287835011,-0.287835011,-0.287835011,1.471323081,1.471323081,1.471323081,1.471323081,1.471323081,1.471323081,1.471323081,1.471323081,1.471323081,1.471323081,1.471323081,1.471323081,1.471323081,1.471323081,1.471323081,1.471323081,1.471323081,1.471323081,1.471323081,1.471323081,1.471323081,1.471323081,1.471323081,1.471323081,1.471323081,1.471323081,1.471323081,1.471323081,1.471323081,1.471323081,1.471323081,1.471323081,1.564603449,1.564603449,1.564603449,1.564603449,1.564603449,1.564603449,1.564603449,1.564603449,1.564603449,1.564603449,1.564603449,1.564603449,1.564603449,1.564603449,1.564603449,1.564603449,1.564603449,1.564603449,1.564603449,1.564603449,1.564603449,1.564603449,1.564603449,1.564603449,1.564603449,1.564603449,1.564603449,1.564603449,1.564603449,1.564603449,1.564603449,1.564603449,1.564603449,1.564603449,1.564603449,1.564603449,1.564603449,1.564603449,1.564603449,1.564603449,1.564603449,1.564603449,1.564603449,1.564603449,1.564603449,1.564603449,1.564603449,1.564603449,1.564603449,1.564603449,1.564603449,1.564603449,1.564603449,1.564603449,1.564603449,1.564603449,1.564603449,1.564603449,1.564603449,1.564603449,1.564603449,1.564603449,1.564603449,1.564603449,1.564603449,1.564603449,1.564603449,1.564603449,1.564603449,1.564603449,1.564603449,1.564603449,1.564603449,1.564603449,1.564603449,1.564603449,1.564603449,1.564603449,1.564603449,1.564603449,1.564603449,1.564603449
9,-9.985213325,-9.985213325,-7.802731997,-7.802731997,-2.746287096,-2.746287096,-2.746287096,-1.721310217,-1.721310217,-1.721310217,-1.721310217,-1.721310217,-0.946148466,-0.946148466,-0.946148466,-0.946148466,-0.946148466,-0.946148466,-0.946148466,-0.946148466,1.397509006,1.397509006,1.397509006,1.397509006,1.397509006,1.397509006,1.397509006,1.397509006,1.397509006,1.397509006,1.397509006,1.397509006,1.397509006,1.397509006,1.397509006,1.397509006,1.397509006,1.397509006,1.397509006,1.397509006,1.397509006,1.397509006,1.397509006,1.397509006,1.397509006,1.397509006,1.397509006,1.397509006,1.397509006,1.397509006,1.397509006,1.397509006,1.397509006,1.397509006,1.397509006,1.397509006,1.397509006,1.397509006,1.397509006,1.397509006,1.397509006,1.397509006,1.397509006,1.397509006,1.397509006,1.397509006,1.397509006,1.397509006,1.397509006,1.397509006,1.397509006,1.397509006,1.397509006,1.397509006,1.397509006,1.397509006,1.397509006,1.397509006,1.397509006,1.397509006,1.397509006,1.397509006,1.397509006,1.397509006,1.397509006,1.397509006,1.397509006,1.397509006,1.397509006,1.397509006,1.397509006,1.397509006,1.397509006,1.397509006,1.397509006,1.397509006,1.397509006,1.397509006,1.397509006,1.397509006,1.397509006,1.397509006,1.397509006,1.397509006,1.397509006,1.397509006,1.397509006,1.397509006,1.397509006,1.397509006,1.397509006,1.397509006,1.397509006,1.397509006,1.397509006,1.397509006,1.397509006,1.397509006,1.397509006,1.397509006,1.397509006,1.397509006,1.397509006,1.397509006
10,-16.77848188,-7.50650849,-1.803206979,-1.803206979,-1.803206979,-1.803206979,-1.803206979,-1.803206979,-1.803206979,-1.803206979,-1.803206979,-1.803206979,-1.803206979,-1.803206979,-1.803206979,-1.803206979,-1.803206979,-1.803206979,-1.803206979,-1.803206979,-1.803206979,-1.803206979,-1.803206979,-1.803206979,-1.803206979,-1.803206979,-0.817917829,-0.817917829,-0.817917829,-0.817917829,-0.449911777,-0.449911777,-0.059193741,-0.059193741,0.057684432,0.245682036,0.245682036,0.653272626,1.024444509,1.024444509,1.024444509,1.159038082,1.375120956,1.375120956,1.437660765,1.437660765,1.437660765,1.437660765,1.487229065,1.487229065,1.487229065,1.487229065,1.487229065,1.487229065,1.487229065,1.487229065,1.487229065,1.487229065,1.487229065,1.487229065,1.487229065,1.579392505,1.579392505,1.579392505,1.579392505,1.579392505,1.579392505,1.579392505,1.579392505,1.579392505,1.579392505,1.579392505,1.579392505,1.579392505,1.579392505,1.579392505,1.579392505,1.579392505,1.579392505,1.579392505,1.579392505,1.579392505,1.579392505,1.579392505,1.579392505,1.579392505,1.579392505,1.579392505,1.579392505,1.579392505,1.579392505,1.579392505,1.579392505,1.579392505,1.579392505,1.579392505,1.579392505,1.579392505,1.579392505,1.579392505,1.579392505,1.579392505,1.579392505,1.579392505,1.579392505,1.579392505,1.579392505,1.579392505,1.579392505,1.579392505,1.579392505,1.579392505,1.579392505,1.579392505,1.579392505,1.579392505,1.579392505,1.579392505,1.579392505,1.579392505,1.579392505,1.579392505,1.579392505,1.579392505
