,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123
1,0.881238942,0.881238942,0.881238942,2.062388792,2.062388792,2.062388792,2.062388792,2.062388792,2.062388792,2.062388792,2.062388792,2.062388792,2.062388792,2.062388792,2.062388792,2.062388792,2.062388792,2.062388792,2.062388792,2.062388792,2.062388792,2.062388792,2.062388792,2.062388792,2.062388792,2.062388792,2.062388792,2.062388792,2.062388792,2.062388792,2.062388792,2.062388792,2.062388792,2.062388792,2.062388792,2.062388792,2.062388792,2.062388792,2.062388792,2.062388792,2.062388792,2.062388792,2.062388792,2.062388792,2.062388792,2.062388792,2.062388792,2.062388792,2.062388792,2.062388792,2.062388792,2.062388792,2.062388792,2.062388792,2.062388792,2.062388792,2.062388792,2.062388792,2.062388792,2.062388792,2.062388792,2.062388792,2.062388792,2.062388792,2.062388792,2.062388792,2.062388792,2.062388792,2.062388792,2.062388792,2.062388792,2.062388792,2.062388792,2.062388792,2.062388792,2.062388792,2.062388792,2.062388792,2.062388792,2.062388792,2.062388792,2.062388792,2.062388792,2.062388792,2.062388792,2.062388792,2.062388792,2.062388792,2.062388792,2.062388792,2.062388792,2.062388792,2.062388792,2.062388792,2.062388792,2.062388792,2.062388792,2.062388792,2.062388792,2.062388792,2.062388792,2.062388792,2.062388792,2.062388792,2.062388792,2.062388792,2.062388792,2.062388792,2.062388792,2.062388792,2.062388792,2.062388792,2.062388792,2.062388792,2.062388792,2.062388792,2.062388792,2.062388792,2.062388792,2.062388792,2.062388792,2.062388792,2.062388792,2.062388792
2,-11.63227621,-9.86522441,-3.016617817,-3.016617817,-3.016617817,-3.016617817,-3.016617817,-3.016617817,-3.016617817,-3.016617817,-3.016617817,-3.016617817,-1.425759876,-1.425759876,-1.425759876,-1.425759876,-1.425759876,-1.425759876,-1.425759876,-1.425759876,-1.425759876,-1.425759876,-1.425759876,-1.425759876,-1.425759876,-1.425759876,-1.227857398,-1.227857398,-1.227857398,-1.227857398,-1.227857398,-1.227857398,-1.227857398,-1.227857398,-1.227857398,-1.227857398,-1.227857398,-1.227857398,-1.227857398,-1.227857398,-1.227857398,-1.227857398,-1.227857398,-1.227857398,-1.227857398,-1.227857398,-1.227857398,-1.227857398,-1.227857398,-1.227857398,-1.227857398,-1.227857398,-1.227857398,-1.227857398,-1.227857398,-1.227857398,-1.227857398,-1.227857398,-1.227857398,-1.227857398,-1.227857398,-1.227857398,-1.227857398,-1.227857398,-1.227857398,-1.227857398,-1.227857398,-1.227857398,-1.227857398,0.207472841,0.207472841,0.207472841,0.207472841,0.207472841,0.207472841,0.207472841,0.207472841,0.207472841,0.207472841,0.207472841,0.207472841,0.207472841,0.207472841,0.207472841,0.207472841,0.207472841,0.207472841,0.207472841,0.207472841,0.207472841,0.207472841,0.207472841,0.207472841,0.207472841,0.207472841,0.207472841,0.207472841,0.207472841,0.207472841,0.207472841,0.207472841,0.207472841,0.207472841,0.207472841,0.207472841,0.207472841,0.207472841,0.207472841,0.207472841,0.207472841,0.207472841,0.207472841,0.207472841,0.207472841,0.207472841,0.207472841,0.207472841,0.207472841,0.207472841,0.207472841,0.207472841,0.207472841,0.207472841,0.207472841
3,-3.072623281,-3.072623281,-3.072623281,-3.072623281,-2.956646294,-2.956646294,-1.008171194,-1.008171194,-1.008171194,-1.008171194,-1.008171194,-1.008171194,-1.008171194,-1.008171194,0.408651767,0.408651767,0.408651767,0.408651767,0.50075935,0.50075935,0.50075935,1.690830266,1.690830266,1.690830266,1.690830266,1.690830266,1.690830266,1.690830266,1.690830266,1.690830266,1.690830266,1.690830266,1.690830266,1.690830266,1.690830266,1.690830266,1.690830266,1.690830266,1.690830266,1.690830266,1.690830266,1.690830266,1.690830266,1.690830266,1.690830266,1.690830266,1.690830266,1.690830266,1.690830266,1.690830266,1.690830266,1.690830266,1.690830266,1.690830266,1.690830266,1.690830266,1.690830266,1.690830266,1.690830266,1.690830266,1.690830266,1.690830266,1.690830266,1.690830266,1.690830266,1.690830266,1.690830266,1.690830266,1.690830266,1.690830266,1.690830266,1.690830266,1.690830266,1.690830266,1.690830266,1.690830266,1.690830266,1.690830266,1.690830266,1.690830266,1.690830266,1.690830266,1.690830266,1.690830266,1.690830266,1.690830266,1.690830266,1.690830266,1.690830266,1.690830266,1.690830266,1.690830266,1.690830266,1.690830266,1.690830266,1.690830266,1.690830266,1.690830266,1.690830266,1.690830266,1.690830266,1.690830266,1.690830266,1.690830266,1.690830266,1.690830266,1.690830266,1.690830266,1.690830266,1.690830266,1.690830266,1.690830266,1.690830266,1.690830266,1.690830266,1.690830266,1.690830266,1.690830266,1.690830266,1.690830266,1.690830266,1.690830266,1.690830266,1.690830266
4,-8.576597945,-6.238405916,-6.238405916,-0.817445238,-0.465960225,-0.465960225,-0.465960225,-0.465960225,-0.263505523,-0.263505523,-0.263505523,-0.263505523,-0.263505523,0.887930632,0.887930632,0.887930632,0.887930632,0.887930632,0.887930632,0.887930632,0.887930632,0.887930632,0.887930632,0.887930632,0.887930632,0.887930632,0.887930632,0.887930632,0.887930632,0.887930632,0.887930632,0.887930632,0.887930632,0.887930632,0.887930632,0.887930632,0.887930632,0.887930632,0.887930632,0.887930632,0.887930632,0.887930632,0.887930632,0.887930632,0.887930632,1.139189142,1.139189142,1.139189142,1.139189142,1.139189142,1.139189142,1.139189142,1.139189142,1.139189142,1.139189142,1.139189142,1.139189142,1.139189142,1.139189142,1.139189142,1.139189142,1.139189142,1.139189142,1.139189142,1.139189142,1.139189142,1.139189142,1.139189142,1.139189142,1.139189142,1.139189142,1.139189142,1.139189142,1.139189142,1.139189142,1.139189142,1.139189142,1.139189142,1.139189142,1.139189142,1.139189142,1.139189142,1.139189142,1.139189142,1.139189142,1.139189142,1.139189142,1.139189142,1.139189142,1.139189142,1.139189142,1.139189142,1.139189142,1.139189142,1.139189142,1.139189142,1.139189142,1.253757565,1.253757565,1.253757565,1.253757565,1.365971297,1.365971297,1.365971297,1.365971297,1.365971297,1.365971297,1.365971297,1.365971297,1.365971297,1.365971297,1.365971297,1.365971297,1.365971297,1.365971297,1.365971297,1.365971297,1.365971297,1.365971297,1.365971297,1.365971297,1.365971297,1.365971297,1.365971297
5,0.864408675,0.864408675,0.864408675,0.864408675,0.864408675,0.864408675,0.864408675,0.864408675,0.864408675,0.864408675,0.864408675,0.864408675,0.864408675,0.864408675,0.864408675,0.864408675,0.864408675,0.864408675,0.864408675,0.864408675,0.864408675,0.864408675,0.864408675,0.864408675,0.864408675,0.864408675,0.864408675,0.864408675,0.864408675,0.864408675,0.864408675,0.864408675,0.864408675,0.864408675,0.864408675,0.864408675,0.864408675,0.864408675,0.864408675,0.864408675,0.864408675,0.864408675,0.864408675,0.864408675,0.864408675,0.864408675,0.864408675,0.864408675,0.864408675,0.864408675,0.864408675,0.864408675,0.864408675,0.864408675,0.864408675,0.864408675,0.864408675,0.864408675,0.864408675,0.864408675,0.864408675,0.864408675,0.864408675,0.864408675,0.864408675,0.871138786,0.871138786,0.871138786,0.871138786,0.871138786,0.871138786,0.871138786,0.871138786,0.871138786,0.871138786,0.871138786,0.871138786,0.871138786,0.871138786,0.871138786,0.871138786,0.871138786,0.871138786,0.871138786,0.871138786,0.871138786,0.871138786,0.871138786,0.871138786,0.871138786,0.871138786,0.871138786,0.871138786,0.871138786,0.871138786,0.871138786,0.871138786,0.871138786,0.871138786,0.871138786,0.871138786,1.494079161,1.494079161,1.494079161,1.494079161,1.494079161,1.494079161,1.494079161,1.494079161,1.494079161,1.494079161,1.494079161,1.494079161,1.494079161,1.494079161,1.494079161,1.494079161,1.494079161,1.494079161,1.494079161,1.494079161,1.494079161,1.494079161,1.494079161
6,-3.619615588,-3.454484263,-3.454484263,-3.454484263,-3.454484263,-0.272477676,-0.272477676,-0.272477676,-0.272477676,-0.272477676,0.290265721,0.290265721,0.290265721,0.290265721,0.290265721,0.290265721,0.290265721,0.290265721,0.290265721,0.290265721,0.290265721,0.290265721,0.290265721,0.290265721,0.290265721,0.290265721,0.290265721,0.290265721,0.290265721,0.290265721,0.290265721,0.290265721,0.290265721,0.290265721,0.290265721,0.290265721,0.290265721,0.290265721,0.290265721,0.290265721,0.290265721,0.290265721,0.290265721,0.290265721,0.290265721,0.290265721,0.290265721,0.290265721,0.290265721,0.290265721,0.290265721,0.290265721,0.290265721,0.290265721,0.290265721,0.290265721,0.290265721,0.290265721,0.290265721,0.290265721,0.290265721,0.290265721,0.290265721,0.290265721,0.290265721,0.290265721,0.290265721,0.290265721,0.290265721,0.290265721,0.290265721,0.290265721,0.290265721,0.290265721,0.290265721,0.290265721,0.290265721,0.290265721,0.290265721,0.290265721,0.290265721,0.290265721,0.290265721,0.290265721,0.290265721,0.290265721,0.290265721,0.290265721,0.290265721,0.290265721,0.290265721,0.290265721,0.290265721,0.290265721,0.290265721,0.290265721,0.290265721,0.290265721,0.290265721,0.290265721,0.290265721,0.290265721,0.290265721,0.290265721,0.290265721,0.290265721,0.290265721,0.290265721,0.290265721,0.290265721,0.290265721,0.290265721,0.290265721,0.290265721,0.290265721,0.290265721,0.290265721,0.290265721,0.290265721,0.290265721,0.290265721,0.290265721,0.290265721,0.290265721
7,-2.557864574,0.917283264,0.917283264,1.276338678,1.276338678,1.276338678,1.340730169,1.340730169,1.340730169,1.340730169,1.340730169,1.340730169,1.340730169,1.340730169,1.340730169,1.51573131,1.51573131,1.51573131,1.51573131,1.691993213,1.691993213,1.691993213,1.691993213,1.691993213,1.691993213,1.691993213,1.691993213,1.691993213,1.691993213,1.691993213,1.691993213,1.691993213,1.691993213,1.699566676,1.699566676,1.699566676,1.699566676,1.699566676,1.699566676,1.699566676,1.699566676,1.699566676,1.699566676,1.699566676,1.699566676,1.699566676,1.699566676,1.699566676,1.699566676,1.699566676,1.699566676,1.699566676,1.699566676,1.699566676,1.699566676,1.699566676,1.699566676,1.699566676,1.699566676,1.699566676,1.699566676,1.699566676,1.699566676,1.699566676,1.699566676,1.699566676,1.699566676,1.699566676,1.699566676,1.699566676,1.699566676,1.699566676,1.699566676,1.699566676,1.699566676,1.699566676,1.699566676,1.699566676,1.699566676,1.699566676,1.699566676,1.699566676,1.699566676,1.699566676,1.699566676,1.699566676,1.699566676,1.699566676,1.699566676,1.699566676,1.699566676,1.699566676,1.699566676,1.699566676,1.699566676,1.699566676,1.699566676,1.699566676,1.699566676,1.699566676,1.699566676,1.699566676,1.699566676,1.699566676,1.699566676,1.699566676,1.699566676,1.699566676,1.699566676,1.699566676,1.699566676,1.699566676,1.699566676,1.699566676,1.699566676,1.699566676,1.699566676,1.699566676,1.699566676,1.699566676,1.699566676,1.699566676,1.699566676,1.699566676
8,-3.636339563,-0.287835011,-0.287835011,-0.287835011,-0.287835011,-0.287835011,-0.287835011,-0.287835011,-0.287835011,-0.287835011,1.471323081,1.471323081,1.471323081,1.471323081,1.471323081,1.471323081,1.471323081,1.471323081,1.471323081,1.471323081,1.471323081,1.471323081,1.471323081,1.471323081,1.471323081,1.471323081,1.471323081,1.471323081,1.471323081,1.471323081,1.471323081,1.471323081,1.471323081,1.471323081,1.471323081,1.471323081,1.471323081,1.471323081,1.471323081,1.471323081,1.471323081,1.471323081,1.471323081,1.471323081,1.471323081,1.471323081,1.471323081,1.471323081,1.471323081,1.471323081,1.471323081,1.471323081,1.471323081,1.471323081,1.471323081,1.471323081,1.471323081,1.471323081,1.471323081,1.471323081,1.471323081,1.471323081,1.471323081,1.471323081,1.471323081,1.471323081,1.471323081,1.471323081,1.471323081,1.471323081,1.471323081,1.471323081,1.471323081,1.471323081,1.471323081,1.471323081,1.471323081,1.471323081,1.471323081,1.471323081,1.471323081,1.471323081,1.471323081,1.471323081,1.471323081,1.471323081,1.471323081,1.471323081,1.471323081,1.471323081,1.471323081,1.471323081,1.471323081,1.471323081,1.471323081,1.471323081,1.471323081,1.578662752,1.578662752,1.578662752,1.578662752,1.578662752,1.578662752,1.578662752,1.578662752,1.578662752,1.578662752,1.578662752,1.578662752,1.578662752,1.578662752,1.578662752,1.578662752,1.578662752,1.578662752,1.578662752,1.578662752,1.578662752,1.578662752,1.578662752,1.578662752,1.578662752,1.578662752,1.590995263
9,-9.985213325,-9.985213325,-7.802731997,-7.802731997,-2.746287096,-2.746287096,-2.746287096,-1.721310217,-1.721310217,-1.721310217,-1.721310217,-1.721310217,-0.946148466,-0.946148466,-0.946148466,-0.946148466,-0.946148466,-0.946148466,-0.946148466,-0.946148466,-0.946148466,-0.946148466,-0.946148466,-0.946148466,-0.946148466,-0.946148466,-0.946148466,-0.946148466,-0.946148466,-0.946148466,-0.946148466,-0.946148466,-0.946148466,-0.946148466,-0.946148466,-0.946148466,-0.946148466,-0.946148466,-0.946148466,-0.946148466,-0.946148466,-0.946148466,-0.946148466,-0.946148466,-0.946148466,-0.946148466,-0.946148466,-0.946148466,-0.946148466,-0.946148466,-0.946148466,-0.946148466,-0.946148466,-0.946148466,-0.946148466,-0.946148466,-0.946148466,-0.946148466,-0.764067214,-0.764067214,-0.764067214,-0.764067214,-0.764067214,-0.764067214,-0.764067214,-0.764067214,-0.764067214,-0.764067214,-0.764067214,-0.764067214,-0.764067214,-0.764067214,-0.764067214,-0.764067214,-0.764067214,-0.764067214,-0.764067214,-0.764067214,0.597271087,0.597271087,0.597271087,0.597271087,0.597271087,0.597271087,0.597271087,0.597271087,0.597271087,0.597271087,0.597271087,0.597271087,0.597271087,0.597271087,0.597271087,0.597271087,0.597271087,0.597271087,0.597271087,0.597271087,0.597271087,0.597271087,0.597271087,0.597271087,0.597271087,0.597271087,0.597271087,0.597271087,0.597271087,0.597271087,0.597271087,0.597271087,0.597271087,0.597271087,0.597271087,0.597271087,0.597271087,0.597271087,0.597271087,0.597271087,0.597271087,0.597271087,0.597271087,0.597271087,0.597271087,0.597271087
10,-16.77848188,-7.50650849,-1.803206979,-1.803206979,-1.803206979,-1.803206979,-1.803206979,-1.803206979,-1.803206979,-1.803206979,-1.803206979,-1.803206979,-1.803206979,-1.803206979,-1.803206979,-1.803206979,-1.803206979,-1.803206979,-1.803206979,-1.803206979,-1.451836802,-1.451836802,-1.451836802,-1.451836802,-1.451836802,-1.451836802,-1.451836802,-1.451836802,-1.451836802,-1.451836802,-1.451836802,-1.451836802,-1.451836802,-1.419123068,-0.907247925,-0.907247925,-0.907247925,-0.907247925,-0.907247925,-0.907247925,-0.907247925,-0.907247925,-0.907247925,-0.907247925,-0.907247925,-0.907247925,-0.907247925,-0.907247925,-0.907247925,-0.907247925,-0.907247925,-0.907247925,-0.907247925,-0.907247925,-0.713946862,-0.713946862,-0.713946862,-0.713946862,-0.713946862,-0.708394571,-0.708394571,-0.708394571,-0.708394571,-0.708394571,-0.708394571,-0.708394571,-0.708394571,-0.708394571,-0.708394571,-0.345917821,0.944295997,0.944295997,0.944295997,0.944295997,0.944295997,0.944295997,0.944295997,0.944295997,1.007601849,1.007601849,1.007601849,1.007601849,1.007601849,1.007601849,1.007601849,1.007601849,1.007601849,1.007601849,1.007601849,1.007601849,1.007601849,1.007601849,1.007601849,1.007601849,1.007601849,1.007601849,1.007601849,1.007601849,1.007601849,1.007601849,1.007601849,1.007601849,1.007601849,1.007601849,1.007601849,1.007601849,1.007601849,1.007601849,1.007601849,1.007601849,1.007601849,1.007601849,1.007601849,1.007601849,1.007601849,1.007601849,1.007601849,1.007601849,1.007601849,1.007601849,1.007601849,1.007601849,1.007601849,1.132286721
