PGTV_Dose,PGTV_Vol_means,PGTV_Vol_vars,PGTV_Vol_maxs,PGTV_Vol_mins,GTV_Dose,GTV_Vol_means,GTV_Vol_vars,GTV_Vol_maxs,GTV_Vol_mins,PTV_Dose,PTV_Vol_means,PTV_Vol_vars,PTV_Vol_maxs,PTV_Vol_mins,CTV_Dose,CTV_Vol_means,CTV_Vol_vars,CTV_Vol_maxs,CTV_Vol_mins,Femoral Head_Dose,Femoral Head_Vol_means,Femoral Head_Vol_vars,Femoral Head_Vol_maxs,Femoral Head_Vol_mins,Bladder_Dose,Bladder_Vol_means,Bladder_Vol_vars,Bladder_Vol_maxs,Bladder_Vol_mins,Body_Dose,Body_Vol_means,Body_Vol_vars,Body_Vol_maxs,Body_Vol_mins
0.5,100,0,100,100,0.5,100,0,100,100,0.5,100,0,100,100,0.5,100,0,100,100,0.5,100,0,100,100,0.5,100,0,100,100,0.5,92.08156264,8.144838888,99.9236498,68.78394079
0.51,100,0,100,100,0.51,100,0,100,100,0.51,100,0,100,100,0.51,100,0,100,100,0.51,100,0,100,100,0.51,100,0,100,100,0.51,91.82865836,8.257367343,99.91805062,68.43206094
0.52,100,0,100,100,0.52,100,0,100,100,0.52,100,0,100,100,0.52,100,0,100,100,0.52,100,0,100,100,0.52,100,0,100,100,0.52,91.57488698,8.365484149,99.91222041,68.09129283
0.53,100,0,100,100,0.53,100,0,100,100,0.53,100,0,100,100,0.53,100,0,100,100,0.53,99.99970071,0.00133848,100,99.99401413,0.53,100,0,100,100,0.53,91.32148878,8.469829474,99.90573261,67.76071983
0.54,100,0,100,100,0.54,100,0,100,100,0.54,100,0,100,100,0.54,100,0,100,100,0.54,99.99827986,0.007515254,100,99.96635927,0.54,100,0,100,100,0.54,91.0692711,8.571012062,99.89895089,67.43996561
0.55,100,0,100,100,0.55,100,0,100,100,0.55,100,0,100,100,0.55,100,0,100,100,0.55,99.99563695,0.017052179,100,99.92397937,0.55,100,0,100,100,0.55,90.81925627,8.670236933,99.8917849,67.12739055
0.56,100,0,100,100,0.56,100,0,100,100,0.56,100,0,100,100,0.56,100,0,100,100,0.56,99.99128044,0.032037653,100,99.85844511,0.56,100,0,100,100,0.56,90.57104339,8.766710144,99.88389472,66.82346017
0.57,100,0,100,100,0.57,100,0,100,100,0.57,100,0,100,100,0.57,100,0,100,100,0.57,99.98509149,0.051627758,100,99.77398727,0.57,100,0,100,100,0.57,90.32426446,8.860616325,99.87482634,66.52835397
0.58,100,0,100,100,0.58,100,0,100,100,0.58,100,0,100,100,0.58,100,0,100,100,0.58,99.97554337,0.080648787,100,99.65221246,0.58,100,0,100,100,0.58,90.07921163,8.951908633,99.86443458,66.24146644
0.59,100,0,100,100,0.59,100,0,100,100,0.59,100,0,100,100,0.59,100,0,100,100,0.59,99.96302619,0.117536776,100,99.5028052,0.59,100,0,100,100,0.59,89.8352374,9.041048046,99.85248594,65.96132094
0.6,100,0,100,100,0.6,100,0,100,100,0.6,100,0,100,100,0.6,100,0,100,100,0.6,99.94797106,0.162394226,100,99.32118467,0.6,100,0,100,100,0.6,89.59240058,9.127389221,99.83850556,65.6879611
0.61,100,0,100,100,0.61,100,0,100,100,0.61,100,0,100,100,0.61,100,0,100,100,0.61,99.930435,0.214862395,100,99.10819554,0.61,100,0,100,100,0.61,89.35056422,9.211072633,99.82257264,65.42130219
0.62,100,0,100,100,0.62,100,0,100,100,0.62,100,0,100,100,0.62,100,0,100,100,0.62,99.91097921,0.272777125,100,98.87330366,0.62,100,0,100,100,0.62,89.10933604,9.292095738,99.80508093,65.16097951
0.63,100,0,100,100,0.63,100,0,100,100,0.63,100,0,100,100,0.63,100,0,100,100,0.63,99.88949212,0.33669272,100,98.6127791,0.63,100,0,100,100,0.63,88.86881379,9.370508684,99.78610122,64.90585229
0.64,100,0,100,100,0.64,100,0,100,100,0.64,100,0,100,100,0.64,100,0,100,100,0.64,99.86560657,0.407889268,100,98.32028927,0.64,100,0,100,100,0.64,88.62850284,9.445722445,99.76599242,64.65710088
0.65,100,0,100,100,0.65,100,0,100,100,0.65,100,0,100,100,0.65,100,0,100,100,0.65,99.83940359,0.486281955,100,97.99570414,0.65,100,0,100,100,0.65,88.38920451,9.518479752,99.744564,64.4126929
0.66,100,0,100,100,0.66,100,0,100,100,0.66,100,0,100,100,0.66,100,0,100,100,0.66,99.81157494,0.569013811,100,97.65431469,0.66,100,0,100,100,0.66,88.1513055,9.588990556,99.72184593,64.17335481
0.67,100,0,100,100,0.67,100,0,100,100,0.67,100,0,100,100,0.67,100,0,100,100,0.67,99.78213442,0.655760155,100,97.29898022,0.67,100,0,100,100,0.67,87.91504928,9.65751744,99.6979353,63.93905716
0.68,100,0,100,100,0.68,100,0,100,100,0.68,100,0,100,100,0.68,100,0,100,100,0.68,99.75116274,0.746389637,100,96.92889397,0.68,100,0,100,100,0.68,87.68001569,9.724003545,99.67296704,63.70838797
0.69,100,0,100,100,0.69,100,0,100,100,0.69,100,0,100,100,0.69,100,0,100,100,0.69,99.71872174,0.840801805,100,96.54425353,0.69,100,0,100,100,0.69,87.44589334,9.788631529,99.64722209,63.48246289
0.7,100,0,100,100,0.7,100,0,100,100,0.7,100,0,100,100,0.7,100,0,100,100,0.7,99.68460423,0.939241245,100,96.14423171,0.7,100,0,100,100,0.7,87.21290906,9.851124007,99.62047812,63.26146025
0.71,100,0,100,100,0.71,100,0,100,100,0.71,100,0,100,100,0.71,100,0,100,100,0.71,99.64836556,1.042815742,100,95.7227938,0.71,100,0,100,100,0.71,86.98118791,9.912035321,99.59233856,63.04382352
0.72,100,0,100,100,0.72,100,0,100,100,0.72,100,0,100,100,0.72,100,0,100,100,0.72,99.60930009,1.153240302,100,95.27422249,0.72,100,0,100,100,0.72,86.75043202,9.971953547,99.56323439,62.82849496
0.73,100,0,100,100,0.73,100,0,100,100,0.73,100,0,100,100,0.73,100,0,100,100,0.73,99.567886,1.268966652,100,94.80695148,0.73,100,0,100,100,0.73,86.52074449,10.02992469,99.53317896,62.61743171
0.74,100,0,100,100,0.74,100,0,100,100,0.74,100,0,100,100,0.74,100,0,100,100,0.74,99.52392625,1.391406921,100,94.31125379,0.74,100,0,100,100,0.74,86.29236487,10.08589515,99.5019565,62.41252976
0.75,100,0,100,100,0.75,100,0,100,100,0.75,100,0,100,100,0.75,100,0,100,100,0.75,99.47783714,1.519580637,100,93.78905591,0.75,100,0,100,100,0.75,86.06503423,10.13995116,99.46958846,62.21140868
0.76,100,0,100,100,0.76,100,0,100,100,0.76,100,0,100,100,0.76,100,0,100,100,0.76,99.43087498,1.649260335,100,93.25945137,0.76,100,0,100,100,0.76,85.83924148,10.19239782,99.43597395,62.01291171
0.77,100,0,100,100,0.77,100,0,100,100,0.77,100,0,100,100,0.77,100,0,100,100,0.77,99.38346953,1.778586929,100,92.73285791,0.77,100,0,100,100,0.77,85.6153781,10.24339272,99.40168231,61.81671305
0.78,100,0,100,100,0.78,100,0,100,100,0.78,100,0,100,100,0.78,100,0,100,100,0.78,99.33603913,1.906871415,100,92.21020231,0.78,100,0,100,100,0.78,85.39312599,10.29197547,99.36720563,61.62395482
0.79,100,0,100,100,0.79,100,0,100,100,0.79,100,0,100,100,0.79,100,0,100,100,0.79,99.28886658,2.03332489,100,91.69229365,0.79,100,0,100,100,0.79,85.17266892,10.33851532,99.33203118,61.43479474
0.8,100,0,100,100,0.8,100,0,100,100,0.8,100,0,100,100,0.8,100,0,100,100,0.8,99.24187381,2.158200965,100,91.17768781,0.8,100,0,100,100,0.8,84.95406004,10.38323253,99.29574764,61.24901914
0.81,100,0,100,100,0.81,100,0,100,100,0.81,100,0,100,100,0.81,100,0,100,100,0.81,99.19445676,2.282708809,100,90.66701151,0.81,100,0,100,100,0.81,84.73738433,10.42610959,99.25849057,61.06667791
0.82,100,0,100,100,0.82,100,0,100,100,0.82,100,0,100,100,0.82,100,0,100,100,0.82,99.14633124,2.408273424,100,90.15057164,0.82,100,0,100,100,0.82,84.52224928,10.46705788,99.22059041,60.88841138
0.83,100,0,100,100,0.83,100,0,100,100,0.83,100,0,100,100,0.83,100,0,100,100,0.83,99.09790432,2.533558321,100,89.63310705,0.83,100,0,100,100,0.83,84.30890753,10.50619285,99.18196264,60.71334233
0.84,100,0,100,100,0.84,100,0,100,100,0.84,100,0,100,100,0.84,100,0,100,100,0.84,99.04907382,2.659085074,100,89.11342686,0.84,100,0,100,100,0.84,84.09786007,10.54356661,99.14244844,60.54248357
0.85,100,0,100,100,0.85,100,0,100,100,0.85,100,0,100,100,0.85,100,0,100,100,0.85,98.99964382,2.785808036,100,88.58698522,0.85,100,0,100,100,0.85,83.88893447,10.57975371,99.1025994,60.37418161
0.86,100,0,100,100,0.86,100,0,100,100,0.86,100,0,100,100,0.86,100,0,100,100,0.86,98.95051259,2.910372914,100,88.07126643,0.86,100,0,100,100,0.86,83.6824784,10.6148883,99.06233955,60.20850379
0.87,100,0,100,100,0.87,100,0,100,100,0.87,100,0,100,100,0.87,100,0,100,100,0.87,98.90136317,3.033732313,100,87.56220838,0.87,100,0,100,100,0.87,83.47834255,10.64895543,99.02131295,60.04582903
0.88,100,0,100,100,0.88,100,0,100,100,0.88,100,0,100,100,0.88,100,0,100,100,0.88,98.85256843,3.154847831,100,87.06469584,0.88,100,0,100,100,0.88,83.27637014,10.68218704,98.97999498,59.88562524
0.89,100,0,100,100,0.89,100,0,100,100,0.89,100,0,100,100,0.89,100,0,100,100,0.89,98.80430732,3.273580041,100,86.5780742,0.89,100,0,100,100,0.89,83.0762908,10.71466872,98.93846242,59.72637238
0.9,100,0,100,100,0.9,100,0,100,100,0.9,100,0,100,100,0.9,100,0,100,100,0.9,98.7563511,3.390405823,100,86.10141131,0.9,100,0,100,100,0.9,82.87824539,10.74599819,98.89656357,59.56977938
