PGTV_Dose,PGTV_Vol_means,PGTV_Vol_vars,PGTV_Vol_maxs,PGTV_Vol_mins,GTV_Dose,GTV_Vol_means,GTV_Vol_vars,GTV_Vol_maxs,GTV_Vol_mins,PTV_Dose,PTV_Vol_means,PTV_Vol_vars,PTV_Vol_maxs,PTV_Vol_mins,CTV_Dose,CTV_Vol_means,CTV_Vol_vars,CTV_Vol_maxs,CTV_Vol_mins,Femoral Head_Dose,Femoral Head_Vol_means,Femoral Head_Vol_vars,Femoral Head_Vol_maxs,Femoral Head_Vol_mins,Bladder_Dose,Bladder_Vol_means,Bladder_Vol_vars,Bladder_Vol_maxs,Bladder_Vol_mins,Body_Dose,Body_Vol_means,Body_Vol_vars,Body_Vol_maxs,Body_Vol_mins
12.32,100,0,100,100,12.32,100,0,100,100,12.32,100,0,100,100,12.32,100,0,100,100,12.32,38.15687221,4.867038356,45.27169,25.65273748,12.32,51.23833486,5.446662456,64.06032586,41.4879237,12.32,39.01638691,7.167022444,51.10551677,26.69689568
12.33,100,0,100,100,12.33,100,0,100,100,12.33,100,0,100,100,12.33,100,0,100,100,12.33,38.13455178,4.86332937,45.24675691,25.63791677,12.33,51.20938896,5.445587544,64.03126915,41.46426968,12.33,39.00051868,7.164130551,51.0854364,26.6865105
12.34,100,0,100,100,12.34,100,0,100,100,12.34,100,0,100,100,12.34,100,0,100,100,12.34,38.11227443,4.859676141,45.22177575,25.62310305,12.34,51.18038301,5.444326291,64.00115896,41.44076068,12.34,38.98466292,7.161283375,51.06532826,26.6759997
12.35,100,0,100,100,12.35,100,0,100,100,12.35,100,0,100,100,12.35,100,0,100,100,12.35,38.08999455,4.856004771,45.19648042,25.60854669,12.35,51.15139566,5.443202793,63.97153394,41.41730261,12.35,38.96877649,7.158375383,51.04497175,26.6656719
12.36,100,0,100,100,12.36,100,0,100,100,12.36,100,0,100,100,12.36,100,0,100,100,12.36,38.06769397,4.852208848,45.17056911,25.5944469,12.36,51.12257591,5.442087201,63.94251702,41.39422342,12.36,38.9529396,7.155534418,51.02484276,26.6553705
12.37,100,0,100,100,12.37,100,0,100,100,12.37,100,0,100,100,12.37,100,0,100,100,12.37,38.04549027,4.848569291,45.14524784,25.57983774,12.37,51.09398061,5.440875349,63.91363326,41.37176522,12.37,38.93708316,7.152720873,51.00475954,26.64494789
12.38,100,0,100,100,12.38,100,0,100,100,12.38,100,0,100,100,12.38,100,0,100,100,12.38,38.02326011,4.844879228,45.12034161,25.56568261,12.38,51.06518127,5.439749334,63.88508623,41.34945343,12.38,38.92124833,7.149860361,50.98446539,26.63446468
12.39,100,0,100,100,12.39,100,0,100,100,12.39,100,0,100,100,12.39,100,0,100,100,12.39,38.0011283,4.841256328,45.09581233,25.55153302,12.39,51.03614611,5.438841084,63.85635677,41.32728196,12.39,38.90544835,7.14701792,50.96423907,26.62404901
12.4,100,0,100,100,12.4,100,0,100,100,12.4,100,0,100,100,12.4,100,0,100,100,12.4,37.97898445,4.837668968,45.07132177,25.53738742,12.4,51.00691957,5.437798156,63.82747084,41.30534573,12.4,38.88963721,7.144190425,50.94409201,26.61367635
12.41,100,0,100,100,12.41,100,0,100,100,12.41,100,0,100,100,12.41,100,0,100,100,12.41,37.95683115,4.83401782,45.04664409,25.5232045,12.41,50.97801692,5.436521453,63.79821904,41.28294108,12.41,38.87380401,7.141353338,50.92370924,26.60320671
12.42,100,0,100,100,12.42,100,0,100,100,12.42,100,0,100,100,12.42,100,0,100,100,12.42,37.93476777,4.83035272,45.0220209,25.50923889,12.42,50.94918052,5.435243267,63.76930281,41.26080769,12.42,38.85796268,7.138482072,50.90310981,26.59262428
12.43,100,0,100,100,12.43,100,0,100,100,12.43,100,0,100,100,12.43,100,0,100,100,12.43,37.91278775,4.826738624,44.99775443,25.49530359,12.43,50.92020328,5.434178113,63.74048554,41.23878448,12.43,38.84214012,7.135592518,50.88263983,26.58216301
12.44,100,0,100,100,12.44,100,0,100,100,12.44,100,0,100,100,12.44,100,0,100,100,12.44,37.89082327,4.823131894,44.97351508,25.4813639,12.44,50.89146149,5.433023021,63.71215619,41.21667001,12.44,38.82634725,7.132714942,50.86217213,26.57162658
12.45,100,0,100,100,12.45,100,0,100,100,12.45,100,0,100,100,12.45,100,0,100,100,12.45,37.86877424,4.819459012,44.94908057,25.46744395,12.45,50.86280084,5.431850032,63.68363274,41.19480813,12.45,38.81059872,7.129904873,50.84191653,26.56094595
12.46,100,0,100,100,12.46,100,0,100,100,12.46,100,0,100,100,12.46,100,0,100,100,12.46,37.8468371,4.81586485,44.9246177,25.45357728,12.46,50.83415432,5.430486064,63.65405559,41.17310877,12.46,38.79483954,7.1271075,50.8218168,26.55056471
12.47,100,0,100,100,12.47,100,0,100,100,12.47,100,0,100,100,12.47,100,0,100,100,12.47,37.82490789,4.812323312,44.90004433,25.43946019,12.47,50.80566705,5.429282465,63.62482278,41.15105803,12.47,38.77910185,7.124318648,50.80158771,26.54027524
12.48,100,0,100,100,12.48,100,0,100,100,12.48,100,0,100,100,12.48,100,0,100,100,12.48,37.80293344,4.808954054,44.87534942,25.42439294,12.48,50.77717074,5.427986536,63.59598791,41.12903912,12.48,38.76337529,7.12154114,50.78155442,26.52996736
12.49,100,0,100,100,12.49,100,0,100,100,12.49,100,0,100,100,12.49,100,0,100,100,12.49,37.78104269,4.805356863,44.85054258,25.41064203,12.49,50.74845922,5.42656458,63.5672588,41.10703474,12.49,38.74765431,7.118801107,50.76163126,26.51940894
12.5,100,0,100,100,12.5,100,0,100,100,12.5,100,0,100,100,12.5,100,0,100,100,12.5,37.75912569,4.801760061,44.8258641,25.39683095,12.5,50.71976779,5.425201771,63.53886643,41.08507128,12.5,38.73192758,7.116085566,50.74196892,26.50870907
12.51,100,0,100,100,12.51,100,0,100,100,12.51,100,0,100,100,12.51,100,0,100,100,12.51,37.73725395,4.798224347,44.80122035,25.38296287,12.51,50.69105644,5.423889194,63.51043662,41.06305606,12.51,38.71616885,7.113334001,50.72207279,26.49796049
12.52,100,0,100,100,12.52,100,0,100,100,12.52,100,0,100,100,12.52,100,0,100,100,12.52,37.71531181,4.794667985,44.77645826,25.36886048,12.52,50.66233572,5.42274312,63.4819484,41.04116395,12.52,38.70041969,7.11056989,50.7022182,26.48736988
12.53,100,0,100,100,12.53,100,0,100,100,12.53,100,0,100,100,12.53,100,0,100,100,12.53,37.69336678,4.791050259,44.75155841,25.35507468,12.53,50.63364929,5.421517704,63.45345563,41.01974488,12.53,38.68467829,7.107837887,50.68258982,26.47668395
12.54,100,0,100,100,12.54,100,0,100,100,12.54,100,0,100,100,12.54,100,0,100,100,12.54,37.67149809,4.787419731,44.72650187,25.34148149,12.54,50.60507053,5.420229439,63.42495057,40.99783441,12.54,38.66889251,7.105096968,50.66293574,26.46605984
12.55,100,0,100,100,12.55,100,0,100,100,12.55,100,0,100,100,12.55,100,0,100,100,12.55,37.6496776,4.783905055,44.70151513,25.3275233,12.55,50.5764784,5.419008049,63.3964013,40.97617192,12.55,38.65313621,7.102373633,50.64311297,26.45538918
12.56,100,0,100,100,12.56,100,0,100,100,12.56,100,0,100,100,12.56,100,0,100,100,12.56,37.62785704,4.780298064,44.6762606,25.31428789,12.56,50.54777001,5.417653422,63.3672668,40.95470697,12.56,38.63740414,7.099619639,50.62342927,26.44485907
12.57,100,0,100,100,12.57,100,0,100,100,12.57,100,0,100,100,12.57,100,0,100,100,12.57,37.6060052,4.776669762,44.65067022,25.30101463,12.57,50.51902693,5.416251513,63.33881583,40.9327711,12.57,38.6216693,7.096890695,50.60383536,26.43412814
12.58,100,0,100,100,12.58,100,0,100,100,12.58,100,0,100,100,12.58,100,0,100,100,12.58,37.58418019,4.773070195,44.62509907,25.28775064,12.58,50.49058774,5.414832998,63.3100772,40.91098209,12.58,38.60597531,7.094126847,50.58424673,26.42361551
12.59,100,0,100,100,12.59,100,0,100,100,12.59,100,0,100,100,12.59,100,0,100,100,12.59,37.56238275,4.769542004,44.59948124,25.27404683,12.59,50.4619067,5.4134912,63.28103404,40.88881091,12.59,38.59020829,7.091374406,50.56463379,26.41268812
12.6,100,0,100,100,12.6,100,0,100,100,12.6,100,0,100,100,12.6,100,0,100,100,12.6,37.54057391,4.76615161,44.57413039,25.25961343,12.6,50.43311569,5.411903788,63.25142683,40.86688185,12.6,38.57446603,7.088609391,50.54505609,26.40183896
12.61,100,0,100,100,12.61,100,0,100,100,12.61,100,0,100,100,12.61,100,0,100,100,12.61,37.51879318,4.762753123,44.54894077,25.24544762,12.61,50.40457993,5.410217318,63.22127542,40.84475466,12.61,38.55876014,7.085868902,50.52539851,26.39117565
12.62,100,0,100,100,12.62,100,0,100,100,12.62,100,0,100,100,12.62,100,0,100,100,12.62,37.49703182,4.759228836,44.52321126,25.23181604,12.62,50.37598086,5.408542664,63.19109731,40.8217735,12.62,38.54304639,7.083164003,50.50594802,26.38054177
12.63,100,0,100,100,12.63,100,0,100,100,12.63,100,0,100,100,12.63,100,0,100,100,12.63,37.47519732,4.755565554,44.49663184,25.21821244,12.63,50.34747373,5.407034131,63.16194265,40.79905354,12.63,38.52728242,7.080510957,50.48669263,26.36961486
12.64,100,0,100,100,12.64,100,0,100,100,12.64,100,0,100,100,12.64,100,0,100,100,12.64,37.4534307,4.751951237,44.47008569,25.2045141,12.64,50.31887119,5.405548948,63.13250393,40.77602217,12.64,38.51151088,7.07775602,50.46704989,26.35893625
12.65,100,0,100,100,12.65,100,0,100,100,12.65,100,0,100,100,12.65,100,0,100,100,12.65,37.43156388,4.748311619,44.44285213,25.19065557,12.65,50.29048764,5.404142488,63.10324392,40.7536664,12.65,38.49575006,7.07499786,50.44751792,26.34837206
12.66,100,0,100,100,12.66,100,0,100,100,12.66,100,0,100,100,12.66,100,0,100,100,12.66,37.40988546,4.744819016,44.41724955,25.17712259,12.66,50.26219045,5.402825007,63.07484462,40.73106837,12.66,38.48003409,7.072259606,50.42806433,26.33792062
12.67,100,0,100,100,12.67,100,0,100,100,12.67,100,0,100,100,12.67,100,0,100,100,12.67,37.38820276,4.741245332,44.39109019,25.16367151,12.67,50.23375583,5.401307346,63.04601973,40.70907729,12.67,38.46434216,7.069529653,50.40845752,26.32747383
12.68,100,0,100,100,12.68,100,0,100,100,12.68,100,0,100,100,12.68,100,0,100,100,12.68,37.36658476,4.737747876,44.36576364,25.15027171,12.68,50.20529129,5.399818943,63.01627713,40.68679262,12.68,38.44858536,7.066739842,50.38876605,26.3169098
12.69,100,0,100,100,12.69,100,0,100,100,12.69,100,0,100,100,12.69,100,0,100,100,12.69,37.34503366,4.734325522,44.34103049,25.13698689,12.69,50.17692208,5.398509034,62.98655488,40.66400993,12.69,38.43285007,7.06395091,50.36850729,26.30634054
12.7,100,0,100,100,12.7,100,0,100,100,12.7,100,0,100,100,12.7,100,0,100,100,12.7,37.32350724,4.730890203,44.31620209,25.12382876,12.7,50.14859483,5.397236243,62.95769855,40.64171701,12.7,38.41716905,7.061221742,50.34845203,26.2958268
12.71,100,0,100,100,12.71,100,0,100,100,12.71,100,0,100,100,12.71,100,0,100,100,12.71,37.30189901,4.727379781,44.29058317,25.11040901,12.71,50.12033402,5.395787033,62.92924044,40.62017461,12.71,38.40145979,7.058496143,50.328595,26.28532488
12.72,100,0,100,100,12.72,100,0,100,100,12.72,100,0,100,100,12.72,100,0,100,100,12.72,37.28035873,4.723980593,44.26494458,25.09660526,12.72,50.09195419,5.394512157,62.90104024,40.59837331,12.72,38.38571836,7.055737608,50.30839181,26.27479109
12.73,100,0,100,100,12.73,100,0,100,100,12.73,100,0,100,100,12.73,100,0,100,100,12.73,37.25882421,4.720576942,44.23996843,25.08303298,12.73,50.06370683,5.393149691,62.87197094,40.57653435,12.73,38.37001706,7.052982254,50.28837935,26.2641093
12.74,100,0,100,100,12.74,100,0,100,100,12.74,100,0,100,100,12.74,100,0,100,100,12.74,37.23725847,4.717100159,44.21501735,25.06980678,12.74,50.03529114,5.392146573,62.84326713,40.55430665,12.74,38.35430954,7.050253827,50.26845699,26.25350207
12.75,100,0,100,100,12.75,100,0,100,100,12.75,100,0,100,100,12.75,100,0,100,100,12.75,37.21564424,4.71356807,44.19050958,25.05676294,12.75,50.00702238,5.39088499,62.8143632,40.53207431,12.75,38.33855852,7.047530571,50.24830413,26.24282545
12.76,100,0,100,100,12.76,100,0,100,100,12.76,100,0,100,100,12.76,100,0,100,100,12.76,37.19405576,4.710031535,44.16479125,25.04360819,12.76,49.97878093,5.389491144,62.78520694,40.50929674,12.76,38.32287532,7.044835248,50.22851215,26.23203389
12.77,100,0,100,100,12.77,100,0,100,100,12.77,100,0,100,100,12.77,100,0,100,100,12.77,37.17251391,4.706436688,44.13878797,25.03072078,12.77,49.95040503,5.388496752,62.75607036,40.48647128,12.77,38.30717471,7.04209997,50.20872563,26.22127188
12.78,100,0,100,100,12.78,100,0,100,100,12.78,100,0,100,100,12.78,100,0,100,100,12.78,37.15110716,4.702940687,44.11370984,25.01791754,12.78,49.92211583,5.387301071,62.72746557,40.46385074,12.78,38.29154126,7.039367981,50.18911833,26.21062982
12.79,100,0,100,100,12.79,100,0,100,100,12.79,100,0,100,100,12.79,100,0,100,100,12.79,37.12970321,4.699459829,44.08873608,25.00505252,12.79,49.89379079,5.385999728,62.69887175,40.44162435,12.79,38.27591658,7.036662324,50.16933182,26.19978849
12.8,100,0,100,100,12.8,100,0,100,100,12.8,100,0,100,100,12.8,100,0,100,100,12.8,37.10828774,4.69597567,44.06388056,24.99205135,12.8,49.86538474,5.384914072,62.67069705,40.4197252,12.8,38.26025529,7.033891315,50.14933883,26.18908506
12.81,100,0,100,100,12.81,100,0,100,100,12.81,100,0,100,100,12.81,100,0,100,100,12.81,37.08684897,4.692444698,44.03866258,24.97906936,12.81,49.83695039,5.384024452,62.6426221,40.39760236,12.81,38.24463472,7.031124779,50.12953707,26.17847226
12.82,100,0,100,100,12.82,100,0,100,100,12.82,100,0,100,100,12.82,100,0,100,100,12.82,37.06543622,4.688961399,44.01350665,24.96608565,12.82,49.80843958,5.383088362,62.61425644,40.37545346,12.82,38.22900175,7.028375071,50.10980636,26.16781364
12.83,100,0,100,100,12.83,100,0,100,100,12.83,100,0,100,100,12.83,100,0,100,100,12.83,37.04404226,4.685506141,43.9887765,24.95310459,12.83,49.78034115,5.382000699,62.58660867,40.35333813,12.83,38.21336679,7.025628595,50.09021592,26.15719002
12.84,100,0,100,100,12.84,100,0,100,100,12.84,100,0,100,100,12.84,100,0,100,100,12.84,37.02270468,4.682171866,43.96462597,24.93990242,12.84,49.75213249,5.380817726,62.55928523,40.33141276,12.84,38.19773243,7.022924018,50.07066194,26.14638496
12.85,100,0,100,100,12.85,100,0,100,100,12.85,100,0,100,100,12.85,100,0,100,100,12.85,37.00134743,4.678871264,43.9403782,24.92625739,12.85,49.7240569,5.379594372,62.53169348,40.30961235,12.85,38.18209202,7.020194989,50.05103155,26.13570493
12.86,100,0,100,100,12.86,100,0,100,100,12.86,100,0,100,100,12.86,100,0,100,100,12.86,36.97998428,4.675547118,43.91623385,24.91282465,12.86,49.69589769,5.378472703,62.50386263,40.28755036,12.86,38.16650393,7.017464464,50.03149832,26.12521439
12.87,100,0,100,100,12.87,100,0,100,100,12.87,100,0,100,100,12.87,100,0,100,100,12.87,36.95866296,4.672267483,43.89198597,24.89920662,12.87,49.66771054,5.377389451,62.47548668,40.26535602,12.87,38.15086751,7.014749692,50.01192096,26.11458385
12.88,100,0,100,100,12.88,100,0,100,100,12.88,100,0,100,100,12.88,100,0,100,100,12.88,36.93729761,4.668910678,43.86773972,24.88591184,12.88,49.6396471,5.376162091,62.44753468,40.24372067,12.88,38.13523237,7.012058503,49.9922085,26.10358193
12.89,100,0,100,100,12.89,100,0,100,100,12.89,100,0,100,100,12.89,100,0,100,100,12.89,36.91597044,4.665516158,43.84363635,24.87277457,12.89,49.61151101,5.374750634,62.41949769,40.22240803,12.89,38.11962995,7.009321972,49.97251401,26.09269877
12.9,100,0,100,100,12.9,100,0,100,100,12.9,100,0,100,100,12.9,100,0,100,100,12.9,36.89470073,4.662171134,43.81939994,24.85970399,12.9,49.58326694,5.373316085,62.39140408,40.2011302,12.9,38.10395218,7.006495715,49.95253153,26.08195302
12.91,100,0,100,100,12.91,100,0,100,100,12.91,100,0,100,100,12.91,100,0,100,100,12.91,36.87341832,4.658757937,43.79414032,24.84681154,12.91,49.55507469,5.371882799,62.36349052,40.1795533,12.91,38.08824878,7.003734567,49.93272672,26.07122587
12.92,100,0,100,100,12.92,100,0,100,100,12.92,100,0,100,100,12.92,100,0,100,100,12.92,36.85208917,4.655458336,43.76934031,24.83325461,12.92,49.52715362,5.370470759,62.33597433,40.15816672,12.92,38.0725293,7.000983262,49.91301978,26.06048128
12.93,100,0,100,100,12.93,100,0,100,100,12.93,100,0,100,100,12.93,100,0,100,100,12.93,36.83082228,4.652117281,43.74443312,24.82014666,12.93,49.49902277,5.368990702,62.30821791,40.13662802,12.93,38.05679741,6.998188537,49.89317262,26.04971067
12.94,100,0,100,100,12.94,100,0,100,100,12.94,100,0,100,100,12.94,100,0,100,100,12.94,36.80956821,4.648732225,43.71947296,24.80735415,12.94,49.47083004,5.367806989,62.28057295,40.11486146,12.94,38.04109031,6.995421022,49.87336597,26.0388747
12.95,100,0,100,100,12.95,100,0,100,100,12.95,100,0,100,100,12.95,100,0,100,100,12.95,36.78833809,4.645278462,43.69445274,24.79470945,12.95,49.4425117,5.366339658,62.25247029,40.09404519,12.95,38.025409,6.992720243,49.85357002,26.02798971
12.96,100,0,100,100,12.96,100,0,100,100,12.96,100,0,100,100,12.96,100,0,100,100,12.96,36.76710935,4.641836219,43.66939268,24.78199848,12.96,49.41399357,5.364628896,62.22449414,40.0736027,12.96,38.00971568,6.989987507,49.83372746,26.01726445
12.97,100,0,100,100,12.97,100,0,100,100,12.97,100,0,100,100,12.97,100,0,100,100,12.97,36.74588784,4.638385688,43.64449396,24.76932167,12.97,49.38558536,5.36303291,62.19553801,40.05290105,12.97,37.9940419,6.987227052,49.81389245,26.006615
12.98,100,0,100,100,12.98,100,0,100,100,12.98,100,0,100,100,12.98,100,0,100,100,12.98,36.72471543,4.63496641,43.61970979,24.75675044,12.98,49.35743015,5.361760654,62.16713751,40.0319546,12.98,37.97839506,6.984456936,49.79383485,25.99593347
12.99,100,0,100,100,12.99,100,0,100,100,12.99,100,0,100,100,12.99,100,0,100,100,12.99,36.70357227,4.631553846,43.59494732,24.74434004,12.99,49.32947149,5.360380264,62.13872474,40.01044696,12.99,37.96277573,6.981718029,49.77384446,25.9851182
13,100,0,100,100,13,100,0,100,100,13,100,0,100,100,13,100,0,100,100,13,36.68247574,4.628147453,43.57022314,24.73199305,13,49.30157826,5.358828869,62.10959079,39.98958498,13,37.94720916,6.979026206,49.75409194,25.9742616
13.01,100,0,100,100,13.01,100,0,100,100,13.01,100,0,100,100,13.01,100,0,100,100,13.01,36.66139091,4.624773683,43.54528183,24.71957069,13.01,49.27368819,5.357258155,62.08053498,39.96830695,13.01,37.93164041,6.976318037,49.73438049,25.96331972
13.02,100,0,100,100,13.02,100,0,100,100,13.02,100,0,100,100,13.02,100,0,100,100,13.02,36.64029515,4.621348009,43.51961058,24.70718817,13.02,49.24569545,5.356300852,62.05236347,39.94698744,13.02,37.9159949,6.973619735,49.71459536,25.95260527
13.03,100,0,100,100,13.03,100,0,100,100,13.03,100,0,100,100,13.03,100,0,100,100,13.03,36.61916669,4.617889958,43.49374442,24.69479085,13.03,49.21764457,5.35511235,62.02364708,39.92588174,13.03,37.90030662,6.970906842,49.69461648,25.94186074
13.04,100,0,100,100,13.04,100,0,100,100,13.04,100,0,100,100,13.04,100,0,100,100,13.04,36.59801215,4.614389494,43.46793482,24.68235784,13.04,49.1898038,5.35377646,61.99514423,39.90469406,13.04,37.88466186,6.968168832,49.67492844,25.93124048
13.05,100,0,100,100,13.05,100,0,100,100,13.05,100,0,100,100,13.05,100,0,100,100,13.05,36.57695821,4.611017917,43.44233051,24.66992163,13.05,49.16197481,5.352362252,61.96759463,39.8837898,13.05,37.86904272,6.965455538,49.65532386,25.92055008
13.06,100,0,100,100,13.06,100,0,100,100,13.06,100,0,100,100,13.06,100,0,100,100,13.06,36.55596015,4.607630258,43.41638585,24.65756396,13.06,49.13425126,5.351030998,61.94016497,39.86307399,13.06,37.85340947,6.962733268,49.63566041,25.90982807
13.07,100,0,100,100,13.07,100,0,100,100,13.07,100,0,100,100,13.07,100,0,100,100,13.07,36.53495762,4.604224912,43.39026836,24.64518901,13.07,49.10652958,5.349878988,61.91261465,39.84216813,13.07,37.83776283,6.96002137,49.61610287,25.89902755
13.08,100,0,100,100,13.08,100,0,100,100,13.08,100,0,100,100,13.08,100,0,100,100,13.08,36.51397243,4.600887924,43.36453488,24.63266682,13.08,49.07854956,5.348840136,61.88483595,39.8210066,13.08,37.82210801,6.95729631,49.59655192,25.88826854
13.09,100,0,100,100,13.09,100,0,100,100,13.09,100,0,100,100,13.09,100,0,100,100,13.09,36.49294771,4.597560104,43.33903822,24.62018329,13.09,49.05062974,5.347536296,61.85618733,39.79945055,13.09,37.80647375,6.954579442,49.57700714,25.8776102
13.1,100,0,100,100,13.1,100,0,100,100,13.1,100,0,100,100,13.1,100,0,100,100,13.1,36.47188724,4.59411521,43.31236181,24.60773705,13.1,49.02259808,5.346262012,61.8282671,39.77807708,13.1,37.7908757,6.951865076,49.55759304,25.86706725
13.11,100,0,100,100,13.11,100,0,100,100,13.11,100,0,100,100,13.11,100,0,100,100,13.11,36.45086677,4.590759125,43.28665021,24.59528246,13.11,48.99450353,5.345050502,61.80075006,39.7566435,13.11,37.77526035,6.94921558,49.53813889,25.85616485
13.12,100,0,100,100,13.12,100,0,100,100,13.12,100,0,100,100,13.12,100,0,100,100,13.12,36.42987055,4.587411109,43.2659981,24.58261628,13.12,48.96651601,5.343848862,61.77338522,39.73528204,13.12,37.75965313,6.946567472,49.51868018,25.84535163
13.13,100,0,100,100,13.13,100,0,100,100,13.13,100,0,100,100,13.13,100,0,100,100,13.13,36.40882889,4.584018339,43.24778108,24.5698452,13.13,48.93841398,5.342687865,61.74619745,39.71414492,13.13,37.74403831,6.943869405,49.49900514,25.83471124
13.14,100,0,100,100,13.14,100,0,100,100,13.14,100,0,100,100,13.14,100,0,100,100,13.14,36.38774926,4.58064995,43.22958857,24.55673353,13.14,48.91038355,5.341284377,61.71874368,39.69303031,13.14,37.72846478,6.941188379,49.47935788,25.82421512
13.15,100,0,100,100,13.15,100,0,100,100,13.15,100,0,100,100,13.15,100,0,100,100,13.15,36.36678729,4.57732291,43.21140545,24.54411885,13.15,48.88245315,5.339913326,61.6911184,39.67211697,13.15,37.71283703,6.938519418,49.45956285,25.81371719
13.16,100,0,100,100,13.16,100,0,100,100,13.16,100,0,100,100,13.16,100,0,100,100,13.16,36.34585903,4.574003844,43.19321185,24.53174782,13.16,48.8546157,5.338556745,61.66387407,39.6509315,13.16,37.69723355,6.935854076,49.43979411,25.80321843
13.17,100,0,100,100,13.17,100,0,100,100,13.17,100,0,100,100,13.17,100,0,100,100,13.17,36.32496523,4.570728983,43.17503324,24.51943388,13.17,48.82687993,5.337236811,61.63646033,39.62889005,13.17,37.6816176,6.933189345,49.42011335,25.7927079
13.18,100,0,100,100,13.18,100,0,100,100,13.18,100,0,100,100,13.18,100,0,100,100,13.18,36.30409091,4.567508269,43.1568421,24.50713033,13.18,48.79929814,5.335965677,61.60901518,39.60676363,13.18,37.66595573,6.930552731,49.40079448,25.78204478
13.19,100,0,100,100,13.19,100,0,100,100,13.19,100,0,100,100,13.19,100,0,100,100,13.19,36.28329573,4.564272336,43.13862784,24.49484286,13.19,48.77176519,5.334656364,61.58199609,39.5853299,13.19,37.6502769,6.927928248,49.38138516,25.77141075
13.2,100,0,100,100,13.2,100,0,100,100,13.2,100,0,100,100,13.2,100,0,100,100,13.2,36.26243809,4.560955441,43.12043271,24.48258739,13.2,48.74419322,5.333348934,61.55464529,39.56395683,13.2,37.6346205,6.925310254,49.36182433,25.76080773
13.21,100,0,100,100,13.21,100,0,100,100,13.21,100,0,100,100,13.21,100,0,100,100,13.21,36.24160692,4.557650597,43.1022403,24.47030071,13.21,48.71665019,5.332070577,61.52692003,39.54223409,13.21,37.61899408,6.922667168,49.34228524,25.75017306
13.22,100,0,100,100,13.22,100,0,100,100,13.22,100,0,100,100,13.22,100,0,100,100,13.22,36.22083315,4.554354833,43.08406292,24.45806534,13.22,48.68895336,5.330647926,61.49904222,39.52094658,13.22,37.60340889,6.920042966,49.32266808,25.73953174
13.23,100,0,100,100,13.23,100,0,100,100,13.23,100,0,100,100,13.23,100,0,100,100,13.23,36.20003745,4.551040524,43.06587185,24.44569469,13.23,48.66128477,5.32909151,61.47110023,39.50018405,13.23,37.58782312,6.917387216,49.30274531,25.72892269
13.24,100,0,100,100,13.24,100,0,100,100,13.24,100,0,100,100,13.24,100,0,100,100,13.24,36.17928766,4.547801072,43.04767914,24.4333497,13.24,48.63367869,5.327486035,61.44274456,39.4792311,13.24,37.5722047,6.914778975,49.28303631,25.71818683
13.25,100,0,100,100,13.25,100,0,100,100,13.25,100,0,100,100,13.25,100,0,100,100,13.25,36.15853439,4.544508758,43.02951228,24.42134807,13.25,48.60600319,5.325805898,61.41459435,39.45845144,13.25,37.55657127,6.912197457,49.26362441,25.70734908
13.26,100,0,100,100,13.26,100,0,100,100,13.26,100,0,100,100,13.26,100,0,100,100,13.26,36.13777732,4.541228219,43.01135086,24.40935381,13.26,48.57821849,5.324128769,61.38619657,39.43753974,13.26,37.54099989,6.909628645,49.24419721,25.69661928
13.27,100,0,100,100,13.27,100,0,100,100,13.27,100,0,100,100,13.27,100,0,100,100,13.27,36.11700843,4.537955237,42.99319849,24.39741629,13.27,48.55053752,5.322399231,61.3575182,39.41661209,13.27,37.52543008,6.907027818,49.22464784,25.68593436
13.28,100,0,100,100,13.28,100,0,100,100,13.28,100,0,100,100,13.28,100,0,100,100,13.28,36.09623131,4.534659218,42.97505444,24.38551115,13.28,48.52287329,5.320812335,61.3289937,39.39595108,13.28,37.50983166,6.904392118,49.20522934,25.67517564
13.29,100,0,100,100,13.29,100,0,100,100,13.29,100,0,100,100,13.29,100,0,100,100,13.29,36.07546978,4.53137327,42.95689766,24.37368438,13.29,48.49523133,5.31946683,61.30087051,39.37454138,13.29,37.49423147,6.901734699,49.18587501,25.664347
13.3,100,0,100,100,13.3,100,0,100,100,13.3,100,0,100,100,13.3,100,0,100,100,13.3,36.05475572,4.528138699,42.93872339,24.36178413,13.3,48.46769372,5.318174893,61.2729275,39.35336741,13.3,37.47867496,6.8990875,49.16639772,25.65353293
13.31,100,0,100,100,13.31,100,0,100,100,13.31,100,0,100,100,13.31,100,0,100,100,13.31,36.03407998,4.524938932,42.92055554,24.34985964,13.31,48.44013954,5.317052189,61.24494282,39.33246123,13.31,37.46310883,6.896463727,49.14698551,25.64281658
13.32,100,0,100,100,13.32,100,0,100,100,13.32,100,0,100,100,13.32,100,0,100,100,13.32,36.01333095,4.521732751,42.90239427,24.33789662,13.32,48.4125717,5.315774156,61.21707571,39.31160265,13.32,37.44752669,6.893852917,49.1274807,25.63200429
13.33,100,0,100,100,13.33,100,0,100,100,13.33,100,0,100,100,13.33,100,0,100,100,13.33,35.99266557,4.518553821,42.88424638,24.32590931,13.33,48.38493433,5.314355087,61.18894282,39.29078429,13.33,37.43196075,6.891183428,49.10780566,25.621271
13.34,100,0,100,100,13.34,100,0,100,100,13.34,100,0,100,100,13.34,100,0,100,100,13.34,35.97199457,4.515359089,42.8661026,24.31391089,13.34,48.35761913,5.312813628,61.16124609,39.27002589,13.34,37.41641382,6.888545716,49.0883815,25.61064446
